,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
7,2002100877,3,7,2009/02/22,3029,5,6,11.0,16,9,4.1,2.0,0,0,666,57.0,2,1600,3,95.1,35.6,522,0,0,0,0,0,1,0,0,0.0
8,2002100877,3,6,2008/12/29,2974,44,6,10.0,10,1,1.6,1.0,0,1,666,57.0,2,2000,4,124.5,35.0,522,-2,1,0,0,0,1,0,0,2800.0
9,2002100877,3,6,2008/12/07,2952,9,6,11.0,15,6,2.2,1.0,0,1,5203,57.0,2,1800,4,109.3,36.2,524,12,0,0,0,0,1,0,0,3351.0
10,2002100877,3,6,2008/11/03,2917,50,5,10.0,12,2,1.9,1.0,1,1,666,57.0,2,1870,4,116.7,36.8,512,0,0,0,0,0,1,0,0,10000.0
11,2002100877,3,6,2008/02/24,2659,5,6,11.0,16,15,2.4,1.0,1,1,666,57.0,2,1600,4,95.3,35.9,520,7,0,0,0,0,1,0,0,9752.8
17,2004106867,3,5,2009/05/05,3105,43,3,10.0,13,12,4.1,3.0,0,0,5386,57.0,2,1600,2,97.2,37.3,509,2,0,0,0,0,1,0,0,300.0
18,2004106867,3,5,2009/03/11,3049,43,6,10.0,14,13,1.1,1.0,1,1,5386,56.0,2,2400,3,152.1,37.1,507,1,0,0,0,0,0,1,0,4000.0
19,2004106867,3,5,2009/01/28,3004,45,5,10.0,13,11,10.6,3.0,0,1,5386,57.0,2,2100,3,133.4,36.6,506,-2,0,0,0,0,1,0,0,2100.0
20,2004106867,3,4,2008/12/29,2974,44,6,10.0,10,7,12.6,4.0,0,0,5386,57.0,2,2000,4,125.5,35.6,508,0,1,0,0,0,1,0,0,400.0
21,2004106867,3,4,2008/12/07,2952,9,6,11.0,15,14,47.6,12.0,0,0,5386,57.0,2,1800,4,109.9,37.2,508,17,0,0,0,0,1,0,0,0.0
31,2002106491,3,7,2009/05/05,3105,43,3,10.0,13,5,20.2,5.0,0,0,817,57.0,2,1600,2,97.0,36.4,490,-8,0,0,0,0,1,0,0,600.0
32,2002106491,3,7,2009/01/28,3004,45,5,10.0,13,7,28.9,5.0,0,0,817,57.0,2,2100,3,134.8,37.6,498,1,0,0,0,0,1,0,0,0.0
33,2002106491,3,6,2008/12/29,2974,44,6,10.0,10,2,21.8,5.0,0,0,817,57.0,2,2000,4,125.6,36.2,497,3,1,0,0,0,1,0,0,0.0
34,2002106491,3,6,2008/12/07,2952,9,6,11.0,15,16,50.1,13.0,0,0,422,57.0,2,1800,4,110.8,37.2,494,-2,0,0,0,0,1,0,0,0.0
35,2002106491,3,6,2008/11/03,2917,50,5,10.0,12,11,12.0,4.0,0,0,422,57.0,2,1870,4,118.4,37.8,496,1,0,0,0,0,1,0,0,0.0
3,2003102838,3,6,2009/05/24,3124,7,6,10.0,16,16,9.3,3.0,0,1,1018,58.0,2,2300,4,143.9,37.2,564,0,0,0,0,0,0,1,0,2233.6
4,2003102838,3,6,2009/04/26,3095,8,5,10.0,16,14,16.1,6.0,0,0,711,58.0,2,1800,2,108.7,36.2,564,4,0,0,0,0,0,0,1,0.0
5,2003102838,3,6,2009/03/29,3067,6,6,12.0,16,14,8.9,4.0,0,0,711,58.5,2,1800,4,112.6,37.2,560,-8,0,0,0,0,0,0,1,0.0
6,2003102838,3,6,2009/03/08,3046,9,6,10.0,13,6,5.0,2.0,0,0,711,58.0,2,2000,4,126.2,37.0,568,6,0,0,0,0,0,0,0,0.0
7,2003102838,3,4,2007/09/29,2509,9,5,11.0,13,12,4.9,2.0,0,0,711,59.0,2,2000,4,125.4,37.2,562,16,0,0,0,0,0,0,1,590.0
27,2004103275,3,5,2009/05/24,3124,7,6,10.0,16,1,119.5,13.0,0,0,732,57.0,2,2300,4,146.1,38.0,460,-2,0,0,0,0,0,1,0,0.0
28,2004103275,3,5,2009/04/26,3095,8,5,10.0,16,3,104.7,13.0,0,0,0,56.0,2,1800,2,109.4,35.9,462,-4,0,0,0,0,0,0,1,0.0
29,2004103275,3,5,2009/03/22,3060,6,3,10.0,16,3,10.5,4.0,1,1,1043,54.0,2,1800,4,112.5,37.1,466,-4,0,0,0,0,0,0,0,1819.2
30,2004103275,3,5,2009/01/24,3000,6,6,11.0,11,4,26.6,5.0,0,0,660,57.0,2,1800,1,110.9,36.1,470,4,0,0,0,0,0,0,0,178.0
31,2004103275,3,5,2009/01/11,2987,6,6,10.0,16,1,8.5,6.0,0,0,1043,54.0,2,1800,4,114.4,37.4,466,2,0,0,0,0,0,0,0,0.0
26,2004105271,3,5,2009/05/29,3129,47,6,10.0,10,3,1.3,1.0,1,1,5383,58.0,2,1800,4,114.4,,492,6,0,0,0,0,0,0,0,170.0
27,2004105271,3,5,2009/05/04,3104,48,5,10.0,12,1,68.8,6.0,0,0,5383,56.0,2,1400,4,88.1,39.2,486,-4,0,0,0,0,0,0,1,150.0
28,2004105271,3,5,2009/04/16,3085,48,6,11.0,12,10,9.5,4.0,0,0,5383,57.0,2,1400,4,87.8,38.7,490,-1,0,0,0,0,0,0,0,15.0
29,2004105271,3,4,2008/11/28,2942,47,5,9.0,10,1,1.9,1.0,0,1,5383,57.0,2,1400,1,85.3,,491,8,0,0,0,0,0,0,0,38.5
30,2004105271,3,4,2008/11/03,2917,50,5,10.0,12,6,270.0,10.0,0,0,5383,57.0,2,1870,4,118.6,38.3,483,0,0,0,0,0,1,0,0,0.0
3,2004100889,3,5,2009/05/13,3113,44,5,10.0,15,7,3.1,1.0,0,1,817,57.0,2,2600,4,169.7,38.8,514,2,1,0,0,0,0,0,0,875.0
4,2004100889,3,5,2009/04/07,3076,44,6,11.0,11,4,1.3,1.0,0,1,817,58.0,2,1800,4,114.1,38.1,512,-1,1,0,0,0,0,0,0,108.0
5,2004100889,3,5,2009/02/18,3025,44,6,11.0,16,13,2.0,1.0,1,1,817,53.0,2,2000,4,126.8,38.1,513,4,1,0,0,0,0,0,0,3000.0
6,2004100889,3,5,2009/01/20,2996,44,5,11.0,14,11,1.3,1.0,1,1,5386,54.0,2,1800,4,114.1,38.2,509,2,1,0,0,0,0,0,0,460.0
7,2004100889,3,4,2008/11/11,2925,44,5,10.0,14,10,1.8,1.0,0,1,817,54.0,2,1800,4,114.1,38.5,507,2,1,0,0,0,0,0,0,270.0
8,2001106791,3,8,2009/05/13,3113,44,5,10.0,15,1,3.1,2.0,0,0,5230,57.0,2,2600,4,170.3,39.1,501,2,1,0,0,0,0,0,0,0.0
9,2001106791,3,8,2009/03/11,3049,43,6,10.0,14,12,25.7,4.0,0,0,5022,56.0,2,2400,3,154.2,38.9,499,-2,0,0,0,0,0,1,0,200.0
10,2001106791,3,8,2009/02/18,3025,44,6,11.0,16,5,5.1,3.0,0,1,422,57.0,2,2000,4,126.8,37.8,501,2,1,0,0,0,0,0,0,1050.0
11,2001106791,3,7,2008/11/26,2940,42,6,10.0,11,11,14.3,4.0,0,0,0,56.0,2,2000,2,127.0,39.3,499,4,0,0,0,0,0,1,0,200.0
12,2001106791,3,7,2008/10/09,2892,44,6,10.0,11,5,1.8,1.0,1,1,422,58.0,2,2400,1,160.5,36.8,495,2,1,0,0,0,0,0,0,3000.0
8,2003102696,3,6,2009/06/14,3145,5,5,12.0,16,9,13.1,6.0,1,1,705,57.0,2,1600,4,98.3,35.5,500,-2,0,0,0,0,0,0,0,1050.0
9,2003102696,3,6,2009/05/30,3130,5,5,12.0,15,3,6.4,3.0,0,0,1085,57.0,2,1600,1,96.8,36.0,502,-6,0,0,0,0,0,0,0,0.0
