,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
6,2015104879,3,5,2020/11/03,7381,44,5,10.0,15,14,8.0,3.0,0,1,5339,57.0,2,2000,3,123.4,38.1,483,-6,0,0,0,0,1,0,0,1600.0
7,2015104879,3,5,2020/06/24,7247,44,5,11.0,14,6,5.2,3.0,0,1,5339,57.0,2,2000,2,125.9,36.5,489,11,0,0,0,0,1,0,0,1200.0
8,2015104879,3,5,2020/01/29,7097,45,6,11.0,12,12,1.6,1.0,1,1,1088,57.0,2,2100,1,134.1,39.0,478,-4,0,0,0,0,1,0,0,6000.0
9,2015104879,3,4,2019/12/01,7038,7,6,11.0,16,3,6.7,5.0,0,0,1014,57.0,2,1800,4,108.8,35.5,482,1,0,0,0,0,1,0,0,1500.0
10,2015104879,3,4,2019/11/04,7010,42,6,10.0,11,8,1.6,1.0,1,1,1088,57.0,2,2000,2,126.1,37.0,481,11,0,0,0,0,1,0,0,8000.0
11,2015104879,3,4,2019/06/26,6877,44,6,11.0,14,1,3.1,2.0,0,1,1088,57.0,2,2000,2,124.6,37.7,470,-12,0,0,0,0,1,0,0,2100.0
12,2015104879,3,4,2019/05/18,6838,8,5,11.0,16,7,2.5,1.0,1,1,1088,58.0,2,1900,4,118.1,36.5,482,7,0,0,0,0,0,0,1,3657.4
1,2013106119,3,7,2020/10/12,7359,35,3,11.0,16,16,4.9,3.0,0,0,5339,57.0,2,1600,3,93.5,35.6,530,0,0,0,0,0,1,0,0,0.0
2,2013106119,3,7,2020/05/23,7215,8,6,11.0,14,7,4.3,2.0,0,1,1093,58.0,2,1900,4,116.5,36.2,530,0,0,0,0,0,0,0,1,907.1
3,2013106119,3,6,2019/12/29,7066,44,6,10.0,13,12,2.3,1.0,0,0,5339,57.0,2,2000,3,125.6,39.3,523,-13,0,0,0,0,1,0,0,800.0
4,2013106119,3,6,2019/12/01,7038,7,6,11.0,16,11,3.5,1.0,0,1,5339,57.0,2,1800,4,108.5,35.4,536,10,0,0,0,0,1,0,0,4097.2
5,2013106119,3,6,2019/10/14,6989,35,5,11.0,16,13,1.3,1.0,0,1,5339,57.0,2,1600,4,94.7,35.9,526,8,0,0,0,0,1,0,0,630.0
6,2013106119,3,6,2019/05/06,6826,43,6,11.0,11,10,1.9,2.0,1,1,5339,57.0,2,1600,3,100.2,37.7,518,-10,0,0,0,0,1,0,0,6000.0
7,2013106119,3,6,2019/02/17,6744,5,6,11.0,14,3,3.0,2.0,0,1,5339,57.0,2,1600,4,95.6,34.8,528,14,0,0,0,0,1,0,0,4088.8
8,2014104052,3,6,2020/10/12,7359,35,3,11.0,16,3,6.5,5.0,0,0,5386,57.0,2,1600,3,94.8,37.5,511,-3,0,0,0,0,1,0,0,0.0
9,2014104052,3,6,2020/02/23,7122,5,6,11.0,16,5,3.0,2.0,0,0,666,57.0,2,1600,4,98.3,39.0,514,-4,0,0,0,0,1,0,0,0.0
10,2014104052,3,6,2020/01/26,7094,8,6,11.0,16,13,2.3,1.0,0,1,666,58.0,2,1800,2,110.4,36.1,518,2,0,0,0,0,0,1,0,1416.4
11,2014104052,3,5,2019/12/01,7038,7,6,11.0,16,4,4.7,3.0,0,1,666,57.0,2,1800,4,108.7,35.9,516,-4,0,0,0,0,1,0,0,2548.6
12,2014104052,3,5,2019/11/03,7009,8,5,11.0,16,16,2.6,1.0,0,0,1088,59.0,2,1800,4,112.8,40.9,520,4,0,0,0,0,0,0,1,0.0
13,2014104052,3,5,2019/06/26,6877,44,6,11.0,14,11,2.0,1.0,0,0,666,57.0,2,2000,2,125.5,38.9,516,-2,0,0,0,0,1,0,0,0.0
14,2014104052,3,5,2019/05/06,6826,43,6,11.0,11,6,1.6,1.0,0,1,666,57.0,2,1600,3,100.4,38.2,518,4,0,0,0,0,1,0,0,2100.0
2,2016104458,3,4,2020/11/03,7381,44,5,10.0,15,5,1.3,1.0,1,1,1088,57.0,2,2000,3,122.5,36.8,542,2,0,0,0,0,1,0,0,8000.0
3,2016104458,3,4,2020/06/24,7247,44,5,11.0,14,8,3.1,2.0,1,1,1088,57.0,2,2000,2,125.3,36.2,540,0,0,0,0,0,1,0,0,6000.0
4,2016104458,3,3,2019/12/01,7038,7,6,11.0,16,5,4.4,2.0,1,1,1088,55.0,2,1800,4,108.5,35.4,550,11,0,0,0,0,1,0,0,10340.2
5,2016104458,3,3,2019/09/23,6967,43,6,11.0,8,11,1.1,1.0,1,1,1088,55.0,2,1800,3,112.1,36.9,539,1,0,0,0,0,0,1,0,3200.0
6,2016104458,3,3,2019/07/10,6892,44,5,11.0,14,12,1.2,1.0,1,1,1088,56.0,2,2000,3,126.1,37.4,538,-6,0,1,0,0,0,0,0,4500.0
7,2016104458,3,3,2019/05/02,6822,50,6,10.0,12,9,1.1,1.0,1,1,5339,56.0,2,1870,2,117.3,36.6,544,4,0,0,0,0,0,1,0,3000.0
8,2016104458,3,3,2019/03/02,6760,9,6,6.0,11,1,1.6,1.0,1,1,1088,56.0,2,1800,3,112.2,37.0,540,16,0,0,0,0,0,0,0,720.0
1,2014110031,3,6,2020/11/14,7392,5,6,11.0,16,2,4.8,2.0,0,0,1170,59.0,2,1600,4,95.9,36.3,490,-1,0,0,0,0,0,0,1,0.0
2,2014110031,3,6,2020/10/12,7359,35,3,11.0,16,5,4.7,2.0,0,1,1170,57.0,2,1600,3,92.8,35.5,491,3,0,0,0,0,1,0,0,1400.0
3,2014110031,3,6,2020/05/05,7197,43,5,11.0,7,5,2.2,1.0,0,0,5339,57.0,2,1600,4,100.5,37.5,488,-6,0,0,0,0,1,0,0,0.0
4,2014110031,3,6,2020/03/29,7159,7,6,11.0,18,14,9.8,5.0,0,0,5212,57.0,1,1200,2,69.9,33.7,494,0,0,0,0,0,1,0,0,0.0
5,2014110031,3,6,2020/02/23,7122,5,6,11.0,16,12,2.8,1.0,1,1,5339,57.0,2,1600,4,95.2,35.4,494,0,0,0,0,0,1,0,0,10340.2
6,2014110031,3,6,2020/02/02,7101,5,6,11.0,16,11,9.9,3.0,1,1,5339,58.0,2,1400,4,82.7,34.7,494,-4,0,0,0,0,0,0,1,3858.1
7,2014110031,3,5,2019/11/17,7023,8,6,11.0,17,12,19.9,7.0,0,0,1018,57.0,1,1600,4,94.2,34.8,498,0,0,0,0,0,1,0,0,0.0
