,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
6,2002100877,3,7,2009/06/24,3155,44,5,11.0,13,4,1.6,1.0,1,1,666,57.0,2,2000,1,123.6,36.1,515,-7,1,0,0,0,1,0,0,7000.0
7,2002100877,3,7,2009/02/22,3029,5,6,11.0,16,9,4.1,2.0,0,0,666,57.0,2,1600,3,95.1,35.6,522,0,0,0,0,0,1,0,0,0.0
8,2002100877,3,6,2008/12/29,2974,44,6,10.0,10,1,1.6,1.0,0,1,666,57.0,2,2000,4,124.5,35.0,522,-2,1,0,0,0,1,0,0,2800.0
9,2002100877,3,6,2008/12/07,2952,9,6,11.0,15,6,2.2,1.0,0,1,5203,57.0,2,1800,4,109.3,36.2,524,12,0,0,0,0,1,0,0,3351.0
10,2002100877,3,6,2008/11/03,2917,50,5,10.0,12,2,1.9,1.0,1,1,666,57.0,2,1870,4,116.7,36.8,512,0,0,0,0,0,1,0,0,10000.0
11,2002100877,3,6,2008/02/24,2659,5,6,11.0,16,15,2.4,1.0,1,1,666,57.0,2,1600,4,95.3,35.9,520,7,0,0,0,0,1,0,0,9752.8
12,2002100877,3,5,2007/12/29,2602,44,5,10.0,15,13,1.3,1.0,1,1,666,57.0,2,2000,1,123.2,36.3,513,3,1,0,0,0,1,0,0,8000.0
11,2004103984,3,5,2009/09/23,3247,43,5,10.0,14,12,2.3,2.0,1,1,945,56.0,2,1800,4,110.9,38.1,510,-6,0,0,0,0,0,1,0,4000.0
12,2004103984,3,5,2009/07/20,3182,35,6,9.0,13,11,4.4,2.0,1,1,945,56.0,2,2000,4,124.0,,516,6,0,0,0,0,0,0,1,2500.0
13,2004103984,3,5,2009/06/13,3144,5,6,11.0,16,4,4.7,3.0,0,1,945,57.0,2,2100,4,130.2,35.7,510,-4,0,0,0,0,0,0,0,931.4
14,2004103984,3,5,2009/05/24,3124,7,6,10.0,16,15,21.2,8.0,0,0,5086,57.0,2,2300,4,144.2,37.5,514,-4,0,0,0,0,0,1,0,830.0
15,2004103984,3,5,2009/04/26,3095,8,5,10.0,16,6,17.3,7.0,0,0,1014,56.0,2,1800,2,108.1,36.4,518,4,0,0,0,0,0,0,1,590.0
