,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
30,2010102446,2,6,2016/12/04,5925,7,5,11.0,15.0,8,15.9,6.0,1,1,1096,57.0,2,1800,4,110.1,35.8,474,0,0,0,0,0,1,0,0,10023.4
7,2010110078,3,6,2016/12/04,5925,7,5,11.0,15.0,2,2.2,1.0,0,1,666,57.0,2,1800,4,110.1,37.0,514,10,0,0,0,0,1,0,0,3992.4
20,2011104994,3,5,2016/12/04,5925,7,5,11.0,15.0,4,40.4,10.0,0,1,1018,57.0,2,1800,4,110.2,37.4,522,-10,0,0,0,0,1,0,0,2446.2
15,2012106056,3,4,2016/12/04,5925,7,5,11.0,15.0,1,54.8,11.0,0,0,1092,57.0,2,1800,4,110.3,36.0,482,-2,0,0,0,0,1,0,0,1500.0
18,2012110098,3,4,2016/12/04,5925,7,5,11.0,15.0,14,21.0,7.0,0,0,1154,57.0,2,1800,4,110.5,36.9,566,4,0,0,0,0,1,0,0,970.0
30,2012104314,2,4,2016/12/04,5925,7,5,11.0,15.0,9,7.5,4.0,0,0,5366,57.0,2,1800,4,110.5,36.6,446,8,0,0,0,0,1,0,0,0.0
16,2012110091,3,4,2016/12/04,5925,7,5,11.0,15.0,15,8.3,5.0,0,0,5386,57.0,2,1800,4,110.6,37.3,526,0,0,0,0,0,1,0,0,0.0
8,2011104144,3,5,2016/12/04,5925,7,5,11.0,15.0,5,39.6,9.0,0,0,660,57.0,2,1800,4,110.6,36.8,500,0,0,0,0,0,1,0,0,0.0
3,2013110045,3,3,2016/12/04,5925,7,5,11.0,15.0,7,29.3,8.0,0,0,422,56.0,2,1800,4,110.6,37.0,548,6,0,0,0,0,1,0,0,0.0
34,2011102556,3,5,2016/12/04,5925,7,5,11.0,15.0,10,264.7,14.0,0,0,1015,57.0,2,1800,4,111.1,37.9,484,12,0,0,0,0,1,0,0,0.0
34,2011102556,3,5,2016/12/04,5925,7,5,11.0,15.0,10,264.7,14.0,0,0,1015,57.0,2,1800,4,111.1,37.9,484,12,0,0,0,0,1,0,0,0.0
17,2013106119,3,3,2016/12/04,5925,7,5,11.0,15.0,12,5.7,2.0,0,0,5212,56.0,2,1800,4,111.4,38.5,516,2,0,0,0,0,1,0,0,0.0
7,2010106548,3,6,2016/12/04,5925,7,5,11.0,15.0,11,6.3,3.0,0,0,5339,57.0,2,1800,4,111.6,38.8,544,9,0,0,0,0,1,0,0,0.0
12,2010104486,3,6,2016/12/04,5925,7,5,11.0,15.0,13,369.0,15.0,0,0,732,57.0,2,1800,4,111.7,38.3,528,6,0,0,0,0,1,0,0,0.0
9,2009105023,3,7,2016/12/04,5925,7,5,11.0,15.0,3,255.5,13.0,0,0,1075,57.0,2,1800,4,113.1,40.6,534,6,0,0,0,0,1,0,0,0.0
