,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
1,2010106548,3,7,2017/12/03,6296,7,6,11.0,15,1,13.2,9.0,0,1,1075,57.0,2,1800,4,110.2,36.3,546,9,0,0,0,0,1,0,0,2448.0
2,2010106548,3,7,2017/11/03,6265,44,6,8.0,16,10,3.0,1.0,0,1,5342,57.0,2,1200,2,71.4,36.6,537,-9,1,0,0,0,1,0,0,2100.0
3,2010106548,3,7,2017/10/09,6240,35,5,11.0,16,11,3.1,1.0,1,1,1075,57.0,2,1600,3,94.9,34.6,546,10,0,0,0,0,1,0,0,4500.0
4,2010106548,3,7,2017/05/05,6081,43,6,11.0,10,1,3.2,2.0,1,1,666,57.0,2,1600,4,99.9,38.0,536,-8,0,0,0,0,1,0,0,6000.0
5,2010106548,3,7,2017/02/19,6002,5,6,11.0,16,4,9.0,6.0,0,0,666,57.0,2,1600,4,96.5,37.3,544,-1,0,0,0,0,1,0,0,0.0
23,2010102446,2,7,2017/12/03,6296,7,6,11.0,15,14,5.4,2.0,0,0,1096,57.0,2,1800,4,110.7,35.5,478,1,0,0,0,0,1,0,0,0.0
24,2010102446,2,7,2017/11/03,6265,44,6,9.0,13,8,5.7,4.0,1,1,1096,57.0,2,2000,2,124.5,37.0,477,2,1,0,0,0,1,0,0,8000.0
25,2010102446,2,7,2017/09/27,6227,43,5,11.0,11,2,4.0,3.0,0,1,1096,58.0,2,1800,3,112.9,37.2,475,2,0,0,0,0,0,1,0,1120.0
26,2010102446,2,7,2017/06/28,6135,44,5,11.0,16,15,5.6,3.0,0,0,1096,57.0,2,2000,2,125.4,38.3,473,-1,1,0,0,0,1,0,0,600.0
27,2010102446,2,7,2017/02/19,6002,5,6,11.0,16,1,13.6,7.0,0,0,641,57.0,2,1600,4,95.7,35.8,474,-1,0,0,0,0,1,0,0,0.0
22,2013104055,3,4,2017/12/03,6296,7,6,11.0,15,2,6.6,3.0,0,0,1014,57.0,2,1800,4,110.4,36.2,512,9,0,0,0,0,1,0,0,1500.0
23,2013104055,3,4,2017/11/03,6265,44,6,9.0,13,12,4.3,3.0,0,1,1014,57.0,2,2000,2,124.7,37.6,503,0,1,0,0,0,1,0,0,2800.0
24,2013104055,3,4,2017/09/27,6227,43,5,11.0,11,10,2.3,1.0,0,1,1014,58.0,2,1800,3,113.0,37.3,503,-1,0,0,0,0,0,1,0,640.0
25,2013104055,3,4,2017/06/28,6135,44,5,11.0,16,3,8.2,6.0,1,1,1014,57.0,2,2000,2,124.4,36.5,504,0,1,0,0,0,1,0,0,6000.0
26,2013104055,3,4,2017/05/20,6096,8,6,11.0,16,16,8.4,4.0,0,0,1014,58.0,2,1900,4,116.5,38.8,504,2,0,0,0,0,0,0,1,360.0
14,2012110098,3,5,2017/11/03,6265,44,6,9.0,13,10,3.6,2.0,0,0,422,57.0,2,2000,2,126.7,39.4,563,0,1,0,0,0,1,0,0,0.0
15,2012110098,3,5,2017/09/27,6227,43,5,11.0,11,11,4.4,4.0,1,1,422,58.0,2,1800,3,112.9,37.1,563,-4,0,0,0,0,0,1,0,3200.0
16,2012110098,3,5,2017/06/28,6135,44,5,11.0,16,6,4.7,2.0,0,0,422,57.0,2,2000,2,125.8,38.8,567,0,1,0,0,0,1,0,0,300.0
17,2012110098,3,4,2016/12/29,5950,44,6,10.0,14,11,16.3,5.0,1,1,422,57.0,2,2000,2,125.8,36.1,565,-1,1,0,0,0,1,0,0,8000.0
18,2012110098,3,4,2016/12/04,5925,7,5,11.0,15,14,21.0,7.0,0,0,1154,57.0,2,1800,4,110.5,36.9,566,4,0,0,0,0,1,0,0,970.0
12,2013101999,3,4,2017/12/03,6296,7,6,11.0,15,7,12.0,7.0,0,0,5203,57.0,2,1800,4,111.9,37.8,518,3,0,0,0,0,1,0,0,0.0
13,2013101999,3,4,2017/08/13,6182,1,5,11.0,14,2,12.2,4.0,1,1,5203,57.0,2,1700,2,100.9,35.6,510,-14,0,0,0,0,0,0,1,3649.7
14,2013101999,3,4,2017/05/20,6096,8,6,11.0,16,11,14.7,5.0,0,0,1126,57.0,2,1900,4,117.8,38.9,524,8,0,0,0,0,0,0,1,0.0
15,2013101999,3,4,2017/04/15,6060,9,6,11.0,16,4,13.5,6.0,0,1,1088,57.0,2,1800,4,110.2,36.4,516,2,0,0,0,0,0,0,1,1416.0
16,2013101999,3,4,2017/03/26,6040,6,4,11.0,16,12,5.8,3.0,0,0,5243,57.0,2,1800,3,112.3,38.7,514,-2,0,0,0,0,0,0,1,540.0
19,2012101502,3,5,2017/12/03,6296,7,6,11.0,15,3,40.4,12.0,0,0,1126,57.0,2,1800,4,110.5,35.6,472,10,0,0,0,0,1,0,0,0.0
20,2012101502,3,5,2017/11/03,6265,44,6,9.0,13,5,26.4,7.0,0,1,1126,57.0,2,2000,2,124.7,37.8,462,-6,1,0,0,0,1,0,0,1600.0
21,2012101502,3,5,2017/09/30,6230,9,6,11.0,16,12,5.0,2.0,0,0,1126,57.5,2,2000,4,124.7,36.9,468,5,0,0,0,0,0,0,1,0.0
