,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
15,2002100877,3,5,2007/01/31,2263,45,6,10.0,13,7,1.7,1.0,1,1,5339,57.0,2,2100,4,132.9,38.3,510,2,0,0,0,0,1,0,0,6000.0
16,2002100877,3,4,2006/12/20,2221,48,6,10.0,11,11,1.4,1.0,1,1,5339,57.0,2,2500,4,164.3,38.1,508,10,0,0,0,0,0,1,0,4000.0
17,2002100877,3,4,2006/11/25,2195,5,6,11.0,15,1,20.0,9.0,0,0,5339,57.0,2,2100,4,129.0,36.7,498,8,0,0,0,0,1,0,0,2000.0
18,2002100877,3,4,2006/05/21,2005,7,6,11.0,13,12,1.8,1.0,0,0,732,58.0,2,2300,4,148.5,41.3,490,-21,0,0,0,0,0,1,0,0.0
19,2002100877,3,4,2006/03/15,1937,43,6,10.0,10,6,---,1.0,1,1,422,55.0,2,2400,4,154.9,38.1,511,-13,0,0,0,0,0,1,0,4000.0
20,2002100877,3,4,2006/02/19,1910,5,5,11.0,16,8,6.3,3.0,0,0,5339,57.0,2,1600,4,95.8,36.8,524,-4,0,0,0,0,1,0,0,940.0
21,2002100877,3,4,2006/01/22,1882,8,5,11.0,16,10,4.2,2.0,0,1,666,57.0,2,1800,4,110.2,35.3,528,20,0,0,0,0,0,0,1,1616.2
30,2004106867,3,3,2007/07/11,2429,44,5,11.0,16,14,6.4,3.0,1,1,5230,56.0,2,2000,1,122.9,37.7,500,-3,0,1,0,0,0,0,0,5000.0
31,2004106867,3,3,2007/06/06,2393,44,6,11.0,16,14,2.4,1.0,0,1,422,56.0,2,2000,4,125.0,37.1,503,0,0,0,0,0,0,0,0,1575.0
32,2004106867,3,3,2007/05/09,2365,44,6,10.0,14,10,2.0,1.0,0,1,422,56.0,2,1800,4,111.1,37.7,503,-3,0,0,0,0,0,0,0,800.0
33,2004106867,3,3,2007/03/18,2312,6,6,11.0,11,10,49.1,9.0,0,0,635,56.0,1,1800,4,111.8,39.2,506,4,0,0,0,0,0,1,0,0.0
34,2004106867,3,3,2007/02/04,2267,5,6,11.0,9,2,17.9,4.0,0,0,422,57.0,1,1800,4,108.7,35.2,502,-3,0,0,0,0,0,0,1,0.0
35,2004106867,3,2,2006/12/13,2214,45,3,10.0,14,12,7.1,5.0,1,1,422,55.0,2,1600,3,101.8,40.0,505,-3,0,0,0,0,1,0,0,3500.0
36,2004106867,3,2,2006/10/25,2164,43,6,9.0,11,2,1.5,1.0,0,1,863,54.0,2,1600,1,100.4,38.4,508,7,0,0,0,0,0,0,0,420.0
17,2002106896,3,5,2007/10/08,2519,35,4,10.0,14,12,4.3,3.0,0,0,945,57.0,2,1600,2,97.7,,483,-8,0,0,0,0,1,0,0,600.0
18,2002106896,3,5,2007/06/27,2414,44,6,11.0,15,6,5.5,3.0,0,1,945,57.0,2,2000,4,124.7,37.5,491,9,0,0,0,0,1,0,0,1400.0
19,2002106896,3,5,2007/05/02,2358,43,6,10.0,14,14,2.6,2.0,0,0,945,57.0,2,1600,3,98.3,37.0,482,-2,0,0,0,0,1,0,0,300.0
20,2002106896,3,5,2007/02/18,2281,5,6,11.0,16,12,5.9,3.0,1,1,945,57.0,2,1600,1,94.8,35.0,484,-2,0,0,0,0,1,0,0,9761.2
21,2002106896,3,5,2007/01/21,2253,8,5,11.0,16,12,7.4,3.0,0,1,945,56.0,2,1800,4,111.0,35.6,486,14,0,0,0,0,0,0,1,1617.6
22,2002106896,3,4,2006/11/25,2195,5,6,11.0,15,12,6.9,3.0,0,0,945,57.0,2,2100,4,129.1,36.2,472,6,0,0,0,0,1,0,0,1300.0
23,2002106896,3,4,2006/10/28,2167,5,6,11.0,16,5,13.5,6.0,0,1,711,57.0,2,1600,4,95.4,35.9,466,4,0,0,0,0,0,0,1,1616.4
12,2000107570,3,7,2007/10/08,2519,35,4,10.0,14,2,2.1,2.0,1,1,732,57.0,2,1600,2,96.8,,506,-2,0,0,0,0,1,0,0,6000.0
13,2000107570,3,7,2007/06/27,2414,44,6,11.0,15,8,1.5,1.0,0,1,732,57.0,2,2000,4,124.5,37.4,508,-2,0,0,0,0,1,0,0,2450.0
14,2000107570,3,7,2007/05/02,2358,43,6,10.0,14,10,2.0,1.0,1,1,732,57.0,2,1600,3,97.4,36.3,510,-5,0,0,0,0,1,0,0,6000.0
15,2000107570,3,7,2007/03/28,2322,48,6,10.0,12,11,1.3,1.0,0,1,732,59.0,2,1900,4,124.7,,515,-1,0,0,0,0,0,0,1,360.0
16,2000107570,3,7,2007/02/18,2281,5,6,11.0,16,7,4.0,2.0,0,1,732,57.0,2,1600,1,95.0,35.0,516,8,0,0,0,0,1,0,0,3903.2
17,2000107570,3,6,2006/12/29,2230,44,6,10.0,13,12,5.0,3.0,1,1,732,57.0,2,2000,3,123.5,37.3,508,-2,0,0,0,0,1,0,0,8000.0
18,2000107570,3,6,2006/11/25,2195,5,6,11.0,15,6,6.3,2.0,0,0,732,57.0,2,2100,4,129.5,36.9,510,4,0,0,0,0,1,0,0,0.0
19,2001106791,3,6,2007/07/24,2442,45,6,10.0,11,5,2.3,1.0,1,1,422,57.0,2,1600,4,100.8,39.2,493,-8,0,0,0,0,0,0,0,1200.0
20,2001106791,3,6,2007/05/23,2379,44,6,10.0,16,16,3.7,2.0,0,1,863,56.0,2,2600,4,168.2,38.0,501,-1,0,0,0,0,0,0,0,1050.0
21,2001106791,3,6,2007/04/04,2329,43,5,11.0,11,4,5.9,2.0,0,1,863,55.0,2,1800,1,111.6,38.3,502,6,0,0,0,0,0,0,0,135.0
22,2001106791,3,5,2006/03/15,1937,43,6,10.0,10,3,---,4.0,0,0,441,56.0,2,2400,4,158.2,41.2,496,-2,0,0,0,0,0,1,0,200.0
23,2001106791,3,5,2006/02/01,1892,44,3,11.0,16,4,---,5.0,0,1,441,53.0,2,2000,1,124.9,37.7,498,-6,0,0,0,0,0,0,0,1050.0
24,2001106791,3,4,2005/12/22,1851,45,5,9.0,14,5,---,1.0,1,1,441,56.0,2,1600,4,101.8,38.0,504,10,0,0,0,0,0,0,0,460.0
25,2001106791,3,4,2005/11/01,1799,44,6,10.0,13,6,---,1.0,1,1,441,56.0,2,1800,4,113.5,37.5,494,5,0,0,0,0,0,0,0,900.0
4,1999101279,3,8,2007/07/16,2434,35,6,10.0,14,11,9.2,3.0,0,1,1029,57.0,2,2000,4,125.5,,532,0,0,0,0,0,0,0,1,900.0
5,1999101279,3,8,2007/06/27,2414,44,6,11.0,15,13,72.5,9.0,0,0,1018,57.0,2,2000,4,125.8,39.2,532,-6,0,0,0,0,1,0,0,0.0
6,1999101279,3,8,2007/05/20,2376,7,6,11.0,16,10,52.6,13.0,0,0,1037,57.0,2,2300,4,148.3,39.0,538,-2,0,0,0,0,0,1,0,0.0
7,1999101279,3,8,2007/05/03,2359,48,6,10.0,11,10,18.5,5.0,0,0,1018,57.0,2,1400,4,88.7,39.9,540,4,0,0,0,0,0,0,1,120.0
8,1999101279,3,8,2007/04/22,2347,8,4,11.0,16,16,45.4,11.0,0,0,1018,57.0,2,1800,4,112.0,38.0,536,-2,0,0,0,0,0,0,1,0.0
9,1999101279,3,8,2007/03/25,2319,6,5,11.0,15,6,9.7,5.0,0,0,1018,57.5,2,1800,3,112.5,39.9,538,0,0,0,0,0,0,0,1,0.0
10,1999101279,3,8,2007/03/07,2301,43,6,10.0,14,9,6.4,4.0,0,1,1018,56.0,2,2400,2,154.3,39.8,538,-3,0,0,0,0,0,1,0,1400.0
25,2001104363,3,6,2007/10/04,2515,50,6,10.0,11,9,5.8,3.0,1,1,5041,56.0,2,1700,4,109.0,36.9,491,2,0,0,0,0,0,0,0,500.0
26,2001104363,3,6,2007/08/17,2466,47,6,10.0,8,7,1.8,1.0,1,1,5086,57.0,2,1600,4,100.7,,489,-5,0,0,0,0,0,0,0,300.0
27,2001104363,3,6,2007/07/26,2444,48,6,10.0,12,4,2.9,2.0,1,1,5041,57.0,2,1900,4,126.4,42.2,494,2,0,0,0,0,0,0,0,240.0
28,2001104363,3,6,2007/06/27,2414,48,6,10.0,10,10,1.6,1.0,0,1,5041,56.0,2,1600,3,103.0,39.0,492,2,0,0,0,0,0,0,0,39.0
29,2001104363,3,6,2007/05/19,2375,7,6,11.0,18,2,166.4,14.0,0,0,5041,55.0,1,1200,4,68.3,34.6,490,-1,0,0,0,0,0,0,0,0.0
30,2001104363,3,6,2007/04/27,2352,47,6,10.0,10,3,4.3,3.0,1,1,5041,57.0,2,1900,4,123.1,,491,-3,0,0,0,0,0,0,0,450.0
31,2001104363,3,6,2007/04/14,2339,9,6,11.0,15,9,415.3,15.0,0,0,5041,57.0,1,1600,4,94.3,34.2,494,3,0,0,0,0,0,1,0,0.0
15,2001106703,3,6,2007/08/14,2463,55,6,9.0,12,5,6.9,5.0,0,1,5041,55.0,2,1400,4,87.6,,503,-7,0,0,0,0,0,0,1,300.0
16,2001106703,3,6,2007/07/24,2442,45,6,10.0,11,6,4.3,2.0,0,0,5041,56.0,2,1600,4,104.1,42.4,510,2,0,0,0,0,0,0,0,0.0
17,2001106703,3,6,2007/05/03,2359,48,6,10.0,11,6,11.9,4.0,0,0,5041,56.0,2,1400,4,88.3,39.5,508,2,0,0,0,0,0,0,1,180.0
18,2001106703,3,6,2007/03/28,2322,48,6,10.0,12,12,62.8,4.0,0,1,5041,56.0,2,1900,4,124.6,,506,-1,0,0,0,0,0,0,1,900.0
19,2001106703,3,6,2007/02/23,2286,48,5,11.0,12,6,3.0,3.0,1,1,5041,57.0,2,1800,3,116.3,38.8,507,0,0,0,0,0,0,0,0,300.0
20,2001106703,3,6,2007/02/02,2265,48,6,10.0,11,9,1.5,1.0,0,1,5194,57.0,2,1600,4,103.1,40.4,507,1,0,0,0,0,0,0,0,55.2
21,2001106703,3,6,2007/01/03,2235,48,6,11.0,10,3,2.0,1.0,0,1,5194,52.0,2,1900,4,124.4,38.7,506,7,0,0,0,0,0,0,0,69.0
28,2000102789,3,7,2007/10/09,2520,46,6,10.0,9,7,1.3,1.0,1,1,5349,56.0,2,2100,2,136.3,,449,4,0,0,0,0,0,0,0,400.0
29,2000102789,3,7,2007/06/27,2414,44,6,11.0,15,10,192.2,15.0,0,0,5349,57.0,2,2000,4,125.8,38.3,445,-7,0,0,0,0,1,0,0,0.0
30,2000102789,3,7,2007/06/17,2404,46,6,10.0,10,10,1.3,1.0,1,1,5349,57.0,2,2300,4,153.4,,452,-5,0,0,0,0,0,0,0,400.0
31,2000102789,3,7,2007/06/03,2390,46,6,9.0,10,8,3.9,2.0,1,1,5349,55.0,2,1700,4,110.9,,457,12,0,0,0,0,0,0,0,100.0
