,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
7,2017101010,3,4,2021/11/03,7753,46,6,10.0,12,4,2.2,1.0,0,0,1126,57.0,2,2100,4,133.5,36.0,492,-5,0,0,0,0,1,0,0,800.0
8,2017101010,3,4,2021/06/30,7625,44,5,11.0,13,4,7.4,4.0,1,1,1126,57.0,2,2000,2,122.7,36.8,497,3,0,0,0,0,1,0,0,7000.0
9,2017101010,3,4,2021/04/18,7551,9,6,11.0,16,4,2.9,1.0,1,1,1154,56.0,2,1800,2,109.0,37.0,494,0,0,0,0,0,0,0,1,3657.4
10,2017101010,3,4,2021/03/21,7523,7,4,11.0,15,4,2.1,1.0,1,1,1126,57.0,2,1800,1,109.3,37.2,494,4,0,0,0,0,0,0,0,2234.3
11,2017101010,3,3,2020/12/29,7438,44,6,10.0,16,1,18.2,4.0,0,0,1126,55.0,2,2000,4,127.1,36.3,490,0,0,0,0,0,1,0,0,0.0
12,2017101010,3,3,2020/12/20,7429,9,6,10.0,16,5,2.7,1.0,0,1,1126,55.0,2,1800,4,111.9,36.0,490,2,0,0,0,0,0,0,0,930.2
13,2017101010,3,3,2020/11/14,7392,9,6,10.0,16,2,2.0,1.0,1,1,1126,55.0,2,1800,4,112.3,36.7,488,0,0,0,0,0,0,0,0,1856.4
3,2015104879,3,6,2021/11/03,7753,46,6,10.0,12,1,5.6,3.0,0,1,5386,57.0,2,2100,4,133.4,35.9,484,-3,0,0,0,0,1,0,0,1600.0
4,2015104879,3,6,2021/06/30,7625,44,5,11.0,13,7,4.1,2.0,0,0,5386,57.0,2,2000,2,124.0,38.0,487,0,0,0,0,0,1,0,0,0.0
5,2015104879,3,5,2020/12/06,7415,7,6,11.0,16,11,13.3,4.0,1,1,5386,57.0,2,1800,4,109.3,36.4,486,3,0,0,0,0,1,0,0,10336.0
6,2015104879,3,5,2020/11/03,7381,44,5,10.0,15,14,8.0,3.0,0,1,5339,57.0,2,2000,3,123.4,38.1,483,-6,0,0,0,0,1,0,0,1600.0
7,2015104879,3,5,2020/06/24,7247,44,5,11.0,14,6,5.2,3.0,0,1,5339,57.0,2,2000,2,125.9,36.5,489,11,0,0,0,0,1,0,0,1200.0
8,2015104879,3,5,2020/01/29,7097,45,6,11.0,12,12,1.6,1.0,1,1,1088,57.0,2,2100,1,134.1,39.0,478,-4,0,0,0,0,1,0,0,6000.0
9,2015104879,3,4,2019/12/01,7038,7,6,11.0,16,3,6.7,5.0,0,0,1014,57.0,2,1800,4,108.8,35.5,482,1,0,0,0,0,1,0,0,1500.0
13,2014104259,2,7,2021/11/07,7757,9,6,11.0,16,5,50.5,10.0,0,1,1126,57.0,2,1800,4,111.2,37.2,484,0,0,0,0,0,0,0,1,958.0
14,2014104259,2,7,2021/10/02,7721,7,6,11.0,16,7,24.9,8.0,0,0,1126,58.0,2,1900,4,119.9,39.9,484,2,0,0,0,0,0,0,1,0.0
15,2014104259,2,7,2021/04/18,7551,9,6,11.0,16,7,8.1,3.0,0,0,1093,57.0,2,1800,2,114.4,42.0,482,-1,0,0,0,0,0,0,1,0.0
16,2014104259,2,7,2021/03/17,7519,43,6,11.0,10,1,3.5,3.0,0,1,5342,56.0,2,2400,4,155.0,39.7,483,-1,0,0,0,0,0,1,0,640.0
17,2014104259,2,7,2021/01/24,7464,7,3,11.0,15,12,15.0,7.0,0,1,1126,57.0,2,1800,1,109.5,37.6,484,-2,0,0,0,0,0,1,0,2230.4
