,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
13,2002100877,3,5,2007/11/24,2566,5,6,11.0,16,7,2.3,1.0,1,1,666,57.0,2,2100,4,126.7,36.2,510,-5,0,0,0,0,1,0,0,13361.2
14,2002100877,3,5,2007/10/31,2542,44,5,11.0,16,6,3.2,2.0,1,1,666,57.0,2,2000,4,124.8,37.5,515,0,1,0,0,0,1,0,0,10000.0
15,2002100877,3,5,2007/01/31,2263,45,6,10.0,13,7,1.7,1.0,1,1,5339,57.0,2,2100,4,132.9,38.3,510,2,0,0,0,0,1,0,0,6000.0
16,2002100877,3,4,2006/12/20,2221,48,6,10.0,11,11,1.4,1.0,1,1,5339,57.0,2,2500,4,164.3,38.1,508,10,0,0,0,0,0,1,0,4000.0
17,2002100877,3,4,2006/11/25,2195,5,6,11.0,15,1,20.0,9.0,0,0,5339,57.0,2,2100,4,129.0,36.7,498,8,0,0,0,0,1,0,0,2000.0
28,2004106867,3,3,2007/11/24,2566,5,6,11.0,16,4,20.3,9.0,0,0,422,55.0,2,2100,4,129.1,39.0,496,-2,0,0,0,0,1,0,0,0.0
29,2004106867,3,3,2007/10/31,2542,44,5,11.0,16,12,5.9,3.0,0,1,422,55.0,2,2000,4,125.5,38.2,498,-2,1,0,0,0,1,0,0,3500.0
30,2004106867,3,3,2007/07/11,2429,44,5,11.0,16,14,6.4,3.0,1,1,5230,56.0,2,2000,1,122.9,37.7,500,-3,1,1,0,0,0,0,0,5000.0
31,2004106867,3,3,2007/06/06,2393,44,6,11.0,16,14,2.4,1.0,0,1,422,56.0,2,2000,4,125.0,37.1,503,0,1,0,0,0,0,0,0,1575.0
32,2004106867,3,3,2007/05/09,2365,44,6,10.0,14,10,2.0,1.0,0,1,422,56.0,2,1800,4,111.1,37.7,503,-3,1,0,0,0,0,0,0,800.0
18,2002102252,3,5,2007/11/24,2566,5,6,11.0,16,8,9.5,4.0,0,0,1026,57.0,2,2100,4,127.7,36.8,452,-6,0,0,0,0,1,0,0,2000.0
19,2002102252,3,5,2007/09/17,2497,1,5,11.0,12,8,3.7,2.0,1,1,1032,58.0,2,1700,3,103.3,34.5,458,10,0,0,0,0,0,0,1,3947.6
