,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
6,2011105438,3,6,2017/10/04,6235,44,5,11.0,16,6,2.4,1.0,0,1,660,56.0,2,1200,4,72.3,36.9,507,-5,1,0,0,0,0,1,0,700.0
7,2011105438,3,6,2017/06/08,6115,30,5,11.0,16,3,1.9,1.0,1,1,660,57.0,2,1200,1,69.4,35.6,512,-1,0,0,0,0,0,0,1,2200.0
8,2011105438,3,6,2017/03/14,6028,54,6,5.0,12,3,1.6,1.0,0,0,660,57.0,2,1400,2,89.1,40.0,513,1,0,0,0,0,0,0,1,105.0
9,2011105438,3,6,2017/02/19,6002,5,6,11.0,16,12,100.9,14.0,0,0,660,57.0,2,1600,4,95.6,36.4,512,-2,0,0,0,0,1,0,0,970.0
10,2011105438,3,6,2017/01/29,5981,5,5,11.0,16,4,19.6,8.0,0,0,660,57.0,2,1400,4,83.7,36.2,514,3,0,0,0,0,0,0,1,380.0
11,2011105438,3,5,2016/12/28,5949,50,6,10.0,12,11,2.4,2.0,1,1,660,57.0,2,1400,1,85.8,37.6,511,-1,0,0,0,0,0,0,1,2100.0
12,2011105438,3,5,2016/12/11,5932,6,6,11.0,16,11,4.9,2.0,0,1,660,56.0,2,1200,4,70.5,36.6,512,9,0,0,0,0,0,0,1,1417.2
3,2010106548,3,7,2017/10/09,6240,35,5,11.0,16,11,3.1,1.0,1,1,1075,57.0,2,1600,3,94.9,34.6,546,10,0,0,0,0,1,0,0,4500.0
4,2010106548,3,7,2017/05/05,6081,43,6,11.0,10,1,3.2,2.0,1,1,666,57.0,2,1600,4,99.9,38.0,536,-8,0,0,0,0,1,0,0,6000.0
5,2010106548,3,7,2017/02/19,6002,5,6,11.0,16,4,9.0,6.0,0,0,666,57.0,2,1600,4,96.5,37.3,544,-1,0,0,0,0,1,0,0,0.0
6,2010106548,3,6,2016/12/29,5950,44,6,10.0,14,2,5.4,3.0,0,0,5386,57.0,2,2000,2,127.5,38.0,545,1,1,0,0,0,1,0,0,400.0
7,2010106548,3,6,2016/12/04,5925,7,5,11.0,15,11,6.3,3.0,0,0,5339,57.0,2,1800,4,111.6,38.8,544,9,0,0,0,0,1,0,0,0.0
8,2010106548,3,6,2016/11/03,5893,45,6,11.0,14,7,2.1,1.0,0,0,1075,57.0,2,2100,2,136.0,39.3,535,-4,0,0,0,0,1,0,0,400.0
9,2010106548,3,6,2016/10/10,5869,35,5,11.0,13,12,1.8,1.0,1,1,1075,57.0,2,1600,3,93.5,35.2,539,-8,0,0,0,0,1,0,0,4500.0
22,2012105931,3,5,2017/10/04,6235,44,5,11.0,16,14,5.7,3.0,0,1,5199,56.0,2,1200,4,72.2,36.8,516,-7,1,0,0,0,0,1,0,1225.0
