,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
14,2013106119,3,4,2017/10/09,6240,35,5,11.0,16,13,3.4,2.0,0,0,1088,57.0,2,1600,3,95.8,34.4,524,7,0,0,0,0,1,0,0,225.0
15,2013106119,3,4,2017/06/28,6135,44,5,11.0,16,11,8.0,4.0,0,0,5212,57.0,2,2000,2,126.2,39.2,517,0,1,0,0,0,1,0,0,0.0
16,2013106119,3,4,2017/02/19,6002,5,6,11.0,16,3,5.0,2.0,1,1,5212,57.0,2,1600,4,95.1,35.6,520,4,0,0,0,0,1,0,0,10052.8
17,2013106119,3,3,2016/12/04,5925,7,5,11.0,15,12,5.7,2.0,0,0,5212,56.0,2,1800,4,111.4,38.5,516,2,0,0,0,0,1,0,0,0.0
18,2013106119,3,3,2016/11/12,5902,5,6,11.0,16,8,3.4,2.0,0,1,5212,56.0,2,1600,2,94.0,34.9,514,-4,0,0,0,0,0,0,1,1516.6
19,2013106119,3,3,2016/07/13,5779,44,5,11.0,12,6,2.3,1.0,0,1,1088,56.0,2,2000,4,126.9,39.6,518,6,1,1,0,0,0,0,0,900.0
20,2013106119,3,3,2016/06/19,5754,5,5,11.0,16,12,2.9,2.0,1,1,1088,56.0,2,1600,4,95.8,35.9,512,-5,0,0,0,1,0,0,0,3558.8
7,2012101830,3,5,2017/11/05,6267,8,6,11.0,15,16,3.1,2.0,1,1,1015,56.0,2,1800,4,110.1,37.2,492,-4,0,0,0,0,0,0,1,3856.0
8,2012101830,3,5,2017/08/13,6182,1,5,11.0,14,4,1.5,1.0,0,1,1015,56.0,2,1700,2,101.0,36.0,496,4,0,0,0,0,0,0,1,1414.2
9,2012101830,3,5,2017/07/09,6147,2,5,11.0,14,11,1.5,1.0,1,1,1015,57.0,2,1700,4,102.9,37.2,492,4,0,0,0,0,0,0,0,2229.4
10,2012101830,3,5,2017/06/24,6131,2,6,11.0,14,8,2.4,1.0,1,1,1015,56.0,2,1700,4,102.8,36.9,488,-2,0,0,0,0,0,0,0,2229.4
11,2012101830,3,5,2017/05/28,6104,8,6,9.0,16,13,4.1,2.0,1,1,1015,56.0,2,1800,4,110.4,37.0,490,-2,0,0,0,0,0,0,0,1859.2
12,2012101830,3,5,2017/02/26,6009,9,6,10.0,15,2,2.0,1.0,0,1,1036,57.0,2,1800,4,112.1,36.3,492,-4,0,0,0,0,0,0,0,464.5
13,2012101830,3,5,2017/02/05,5988,8,5,9.0,15,10,1.7,1.0,0,1,1036,57.0,2,1800,2,108.9,36.0,496,-2,0,0,0,0,0,0,0,739.0
2,2010106548,3,7,2017/11/03,6265,44,6,8.0,16,10,3.0,1.0,0,1,5342,57.0,2,1200,2,71.4,36.6,537,-9,1,0,0,0,1,0,0,2100.0
3,2010106548,3,7,2017/10/09,6240,35,5,11.0,16,11,3.1,1.0,1,1,1075,57.0,2,1600,3,94.9,34.6,546,10,0,0,0,0,1,0,0,4500.0
4,2010106548,3,7,2017/05/05,6081,43,6,11.0,10,1,3.2,2.0,1,1,666,57.0,2,1600,4,99.9,38.0,536,-8,0,0,0,0,1,0,0,6000.0
5,2010106548,3,7,2017/02/19,6002,5,6,11.0,16,4,9.0,6.0,0,0,666,57.0,2,1600,4,96.5,37.3,544,-1,0,0,0,0,1,0,0,0.0
6,2010106548,3,6,2016/12/29,5950,44,6,10.0,14,2,5.4,3.0,0,0,5386,57.0,2,2000,2,127.5,38.0,545,1,1,0,0,0,1,0,0,400.0
7,2010106548,3,6,2016/12/04,5925,7,5,11.0,15,11,6.3,3.0,0,0,5339,57.0,2,1800,4,111.6,38.8,544,9,0,0,0,0,1,0,0,0.0
8,2010106548,3,6,2016/11/03,5893,45,6,11.0,14,7,2.1,1.0,0,0,1075,57.0,2,2100,2,136.0,39.3,535,-4,0,0,0,0,1,0,0,400.0
23,2013104055,3,4,2017/11/03,6265,44,6,9.0,13,12,4.3,3.0,0,1,1014,57.0,2,2000,2,124.7,37.6,503,0,1,0,0,0,1,0,0,2800.0
24,2013104055,3,4,2017/09/27,6227,43,5,11.0,11,10,2.3,1.0,0,1,1014,58.0,2,1800,3,113.0,37.3,503,-1,0,0,0,0,0,1,0,640.0
25,2013104055,3,4,2017/06/28,6135,44,5,11.0,16,3,8.2,6.0,1,1,1014,57.0,2,2000,2,124.4,36.5,504,0,1,0,0,0,1,0,0,6000.0
26,2013104055,3,4,2017/05/20,6096,8,6,11.0,16,16,8.4,4.0,0,0,1014,58.0,2,1900,4,116.5,38.8,504,2,0,0,0,0,0,0,1,360.0
27,2013104055,3,4,2017/03/30,6044,48,6,11.0,9,5,4.5,3.0,1,1,1014,58.0,2,1900,4,122.5,40.5,502,4,0,0,0,0,0,0,1,2100.0
28,2013104055,3,4,2017/02/19,6002,5,6,11.0,16,15,44.1,11.0,0,0,732,57.0,2,1600,4,95.6,36.3,498,7,0,0,0,0,1,0,0,0.0
29,2013104055,3,4,2017/02/01,5984,45,6,11.0,12,8,3.3,2.0,0,0,666,56.0,2,2100,4,135.5,38.7,491,-10,0,0,0,0,1,0,0,300.0
4,2010110078,3,7,2017/11/03,6265,44,6,9.0,13,1,2.4,1.0,0,0,666,57.0,2,2000,2,125.1,38.1,504,-7,1,0,0,0,1,0,0,800.0
5,2010110078,3,7,2017/06/28,6135,44,5,11.0,16,2,2.6,1.0,0,1,666,57.0,2,2000,2,125.3,38.4,511,0,1,0,0,0,1,0,0,1200.0
6,2010110078,3,6,2016/12/29,5950,44,6,10.0,14,8,1.6,1.0,0,1,666,57.0,2,2000,2,126.1,36.5,511,-3,1,0,0,0,1,0,0,2800.0
7,2010110078,3,6,2016/12/04,5925,7,5,11.0,15,2,2.2,1.0,0,1,666,57.0,2,1800,4,110.1,37.0,514,10,0,0,0,0,1,0,0,3992.4
8,2010110078,3,6,2016/11/03,5893,45,6,11.0,14,9,2.4,2.0,1,1,666,57.0,2,2100,2,135.3,38.6,504,-6,0,0,0,0,1,0,0,8000.0
9,2010110078,3,6,2016/09/28,5856,43,5,11.0,13,10,1.8,1.0,1,1,666,56.0,2,1800,2,112.0,37.0,510,4,0,0,0,0,0,1,0,3200.0
10,2010110078,3,6,2016/04/16,5689,9,6,11.0,16,9,1.8,1.0,1,1,666,57.0,2,1800,4,109.9,36.8,506,4,0,0,0,0,0,0,1,3656.7
20,2012101502,3,5,2017/11/03,6265,44,6,9.0,13,5,26.4,7.0,0,1,1126,57.0,2,2000,2,124.7,37.8,462,-6,1,0,0,0,1,0,0,1600.0
21,2012101502,3,5,2017/09/30,6230,9,6,11.0,16,12,5.0,2.0,0,0,1126,57.5,2,2000,4,124.7,36.9,468,5,0,0,0,0,0,0,1,0.0
22,2012101502,3,5,2017/07/17,6155,35,5,9.0,14,2,2.3,1.0,1,1,1126,54.0,2,2000,3,122.1,36.3,463,-5,0,0,0,0,0,0,1,2300.0
23,2012101502,3,5,2017/05/07,6083,5,5,10.0,16,2,4.0,1.0,1,1,1126,56.5,2,2100,4,130.3,36.0,468,0,0,0,0,0,0,0,0,2235.0
24,2012101502,3,5,2017/04/15,6060,9,6,11.0,16,3,4.2,2.0,0,0,660,56.0,2,1800,4,110.6,36.0,468,3,0,0,0,0,0,0,1,0.0
25,2012101502,3,5,2017/02/01,5984,45,6,11.0,12,7,6.0,3.0,0,0,660,57.0,2,2100,4,135.5,38.9,465,-3,0,0,0,0,1,0,0,600.0
26,2012101502,3,4,2016/12/18,5939,9,6,10.0,10,1,1.8,1.0,1,1,660,57.0,2,2000,4,123.6,36.6,468,8,0,0,0,0,0,0,0,2223.1
10,2012106056,3,5,2017/11/11,6273,5,6,11.0,16,16,3.7,2.0,0,0,1014,57.0,2,1600,4,96.1,35.1,488,-1,0,0,0,0,0,0,1,380.0
11,2012106056,3,5,2017/10/09,6240,35,5,11.0,16,14,3.5,3.0,0,0,1014,57.0,2,1600,3,95.7,35.1,489,3,0,0,0,0,1,0,0,405.0
