,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
8,1997104902,3,4,2001/08/16,233,34,6,10,10,3,---,2.0,0,1,0,58.0,2,2300,4,150.3,,516,-6,0,0,0,0,0,1,1,1000.0
9,1997104902,3,4,2001/07/28,214,2,6,11,11,4,4.7,2.0,0,1,0,59.0,2,1700,4,104.8,38.5,522,0,0,0,0,0,0,0,0,603.6
10,1997104902,3,4,2001/01/26,26,45,5,10,11,10,---,2.0,1,1,0,55.0,2,2100,1,132.9,39.9,520,-1,0,0,0,0,1,0,0,6000.0
11,1997104902,3,4,2000/12/29,0,44,6,9,16,8,---,2.0,0,1,0,55.0,2,2000,4,125.2,38.5,521,-1,1,0,0,0,1,0,0,2800.0
12,1997104902,3,4,2000/11/25,0,5,6,11,15,13,23.1,8.0,0,0,0,55.0,2,2100,4,129.7,41.0,522,-1,0,0,0,0,1,0,0,0.0
23,1995108222,3,6,2001/09/25,273,44,6,9,13,4,---,2.0,1,1,5199,58.0,2,2400,4,155.2,37.7,507,-3,1,0,0,0,0,0,0,3500.0
24,1995108222,3,6,2001/08/16,233,34,6,10,10,4,---,4.0,0,0,5199,57.0,2,2300,4,153.2,,510,2,0,0,0,0,0,1,1,0.0
25,1995108222,3,6,2001/06/26,181,44,6,9,13,2,---,7.0,1,1,0,57.0,2,2000,4,124.4,38.1,508,17,1,0,0,0,1,0,0,8000.0
26,1995108222,3,6,2001/05/22,146,44,5,9,16,8,---,2.0,0,0,5199,58.5,2,2600,4,168.3,40.5,491,-11,1,0,0,0,0,0,0,0.0
27,1995108222,3,6,2001/04/19,112,43,6,11,14,9,---,1.0,1,1,5199,58.0,2,1800,3,112.0,38.6,502,-4,0,0,0,0,0,0,0,1200.0
19,1996100802,3,5,2001/08/16,233,34,6,10,10,5,---,3.0,0,1,663,57.0,2,2300,4,150.2,,496,-14,0,0,0,0,0,1,1,1500.0
20,1996100802,3,5,2001/05/20,144,7,6,11,12,6,12.0,5.0,1,1,1032,57.0,2,2300,4,143.4,37.6,510,-4,0,0,0,0,0,1,1,5885.4
21,1996100802,3,5,2001/04/30,123,47,5,9,9,2,---,3.0,0,0,700,56.0,2,2500,1,165.2,,514,4,0,0,0,0,0,1,1,240.0
22,1996100802,3,5,2001/03/25,87,6,4,11,16,15,2.7,1.0,0,0,1032,57.0,2,1800,4,111.7,38.9,510,-2,0,0,0,0,0,0,0,0.0
23,1996100802,3,5,2001/03/04,66,9,6,11,12,5,4.0,2.0,1,1,1032,56.0,2,1800,2,110.7,38.0,512,-1,0,0,0,0,0,0,0,2430.8
57,1996110169,3,5,2001/10/08,287,35,5,10,9,3,---,3.0,0,1,0,56.0,2,1600,4,97.9,,450,-4,0,0,0,0,1,0,0,1020.0
58,1996110169,3,5,2001/09/19,267,43,5,10,8,2,---,1.0,0,0,863,58.0,2,1800,4,112.4,38.5,454,-7,0,0,0,0,0,0,0,400.0
59,1996110169,3,5,2001/05/30,154,43,5,10,13,11,---,1.0,0,1,0,58.0,2,1600,1,98.1,36.9,461,13,0,0,0,0,0,0,0,1400.0
60,1996110169,3,5,2001/02/18,49,5,6,11,16,15,10.4,5.0,1,1,0,57.0,2,1600,4,95.6,35.7,448,0,0,0,0,0,1,0,0,9752.8
61,1996110169,3,5,2001/01/29,29,5,6,11,13,12,25.0,8.0,1,1,0,56.0,2,1400,1,82.1,35.2,448,-6,0,0,0,0,0,0,0,4260.2
39,1997105837,3,4,2001/09/11,259,47,6,10,10,2,---,1.0,0,1,815,56.0,2,1600,2,100.5,,494,11,0,0,0,0,0,0,0,122.5
40,1997105837,3,4,2001/06/26,181,44,6,9,13,8,---,4.0,0,0,815,57.0,2,2000,4,125.3,38.7,483,-9,1,0,0,0,1,0,0,800.0
41,1997105837,3,4,2001/04/30,123,47,5,9,9,3,---,2.0,0,1,815,56.0,2,2500,1,163.0,,492,4,0,0,0,0,0,1,1,1400.0
42,1997105837,3,4,2001/03/18,80,9,6,11,12,4,26.6,8.0,0,0,815,56.0,1,3000,4,184.1,36.1,488,3,0,0,0,0,0,1,1,0.0
43,1997105837,3,4,2001/02/12,43,55,5,9,11,6,---,2.0,1,1,815,57.0,2,2000,3,128.7,,485,-5,0,0,0,0,0,0,0,3000.0
17,1995100942,3,6,2001/10/08,287,46,6,9,12,7,---,5.0,0,1,0,56.0,2,2100,4,135.2,,508,2,0,0,0,0,0,0,0,450.0
18,1995100942,3,6,2001/09/05,253,48,6,10,12,8,---,2.0,1,1,0,55.0,2,1600,4,103.1,,506,4,0,0,0,0,0,0,0,220.0
19,1995100942,3,6,2001/07/20,206,35,6,10,13,10,---,7.0,0,0,5041,56.0,2,2000,4,127.7,,502,-2,0,0,0,0,0,0,0,0.0
20,1995100942,3,6,2001/07/04,190,48,6,9,11,6,---,2.0,0,1,5053,56.0,2,1900,4,122.9,,504,9,0,0,0,0,0,0,0,122.5
