,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
11,2013106119,3,5,2018/05/02,6450,43,3,11.0,12,7,3.2,2.0,1,5339,57.0,2,1600,4,99.2,37.0,514,-10,0,0,0,0,1,0,0,6000.0
12,2013106119,3,5,2018/02/18,6373,5,6,11.0,16,14,2.1,1.0,0,5366,57.0,2,1600,4,96.0,36.4,524,-14,0,0,0,0,1,0,0,4097.2
13,2013106119,3,4,2017/12/03,6296,7,6,11.0,15,9,13.0,8.0,1,5366,57.0,2,1800,4,110.1,35.2,538,14,0,0,0,0,1,0,0,10036.0
14,2013106119,3,4,2017/10/09,6240,35,5,11.0,16,13,3.4,2.0,0,1088,57.0,2,1600,3,95.8,34.4,524,7,0,0,0,0,1,0,0,225.0
15,2013106119,3,4,2017/06/28,6135,44,5,11.0,16,11,8.0,4.0,0,5212,57.0,2,2000,2,126.2,39.2,517,0,1,0,0,0,1,0,0,0.0
18,2013104055,3,5,2018/03/14,6400,43,6,11.0,9,1,1.8,1.0,1,1014,56.0,2,2400,3,154.8,40.4,511,-5,0,0,0,0,0,1,1,3200.0
19,2013104055,3,5,2018/02/18,6373,5,6,11.0,16,2,15.4,5.0,0,1014,57.0,2,1600,4,97.7,39.4,516,0,0,0,0,0,1,0,0,0.0
20,2013104055,3,5,2018/01/31,6355,45,6,11.0,10,6,2.7,1.0,1,1014,57.0,2,2100,3,134.9,37.1,516,5,0,0,0,0,1,0,0,6000.0
21,2013104055,3,4,2017/12/29,6322,44,6,10.0,16,12,3.5,1.0,0,1014,57.0,2,2000,4,125.3,38.0,511,-1,1,0,0,0,1,0,0,1600.0
22,2013104055,3,4,2017/12/03,6296,7,6,11.0,15,2,6.6,3.0,0,1014,57.0,2,1800,4,110.4,36.2,512,9,0,0,0,0,1,0,0,1500.0
20,2010102446,2,8,2018/02/18,6373,5,6,11.0,16,5,54.4,11.0,0,5517,57.0,2,1600,4,97.5,37.6,478,-3,0,0,0,0,1,0,0,0.0
21,2010102446,2,8,2018/01/31,6355,45,6,11.0,10,4,3.0,2.0,0,1096,57.0,2,2100,3,136.4,37.7,481,2,0,0,0,0,1,0,0,300.0
22,2010102446,2,7,2017/12/29,6322,44,6,10.0,16,3,4.0,2.0,0,1096,57.0,2,2000,4,124.8,36.5,479,1,1,0,0,0,1,0,0,2800.0
23,2010102446,2,7,2017/12/03,6296,7,6,11.0,15,14,5.4,2.0,0,1096,57.0,2,1800,4,110.7,35.5,478,1,0,0,0,0,1,0,0,0.0
24,2010102446,2,7,2017/11/03,6265,44,6,9.0,13,8,5.7,4.0,1,1096,57.0,2,2000,2,124.5,37.0,477,2,1,0,0,0,1,0,0,8000.0
36,2011101738,2,7,2018/05/23,6471,44,3,11.0,12,4,1.7,1.0,1,5380,57.0,2,2000,4,126.2,38.5,500,-1,1,0,0,0,0,0,0,3200.0
37,2011101738,2,7,2018/04/17,6434,44,3,11.0,16,2,1.3,1.0,1,5380,58.0,2,2000,3,126.5,38.1,501,8,1,0,0,0,0,0,0,1300.0
38,2011101738,2,7,2018/03/07,6393,44,5,11.0,15,13,2.3,1.0,1,5380,59.0,2,1400,2,85.2,37.2,493,-7,1,0,0,0,0,0,0,1300.0
39,2011101738,2,7,2018/02/07,6362,43,6,11.0,14,10,4.3,3.0,1,5380,56.0,2,1800,3,113.1,38.2,500,-8,0,0,0,0,0,0,0,1200.0
