,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
31,2010102446,2,6,2016/11/03,5893,45,6,11.0,14.0,6,14.6,5.0,0,1,1096,57.0,2,2100,2,135.6,38.7,474,-3,0,0,0,0,1,0,0,1600.0
32,2010102446,2,6,2016/09/28,5856,43,5,11.0,13.0,9,3.0,2.0,0,1,1096,58.0,2,1800,2,113.0,37.3,477,2,0,0,0,0,0,1,1,640.0
33,2010102446,2,6,2016/06/29,5764,44,5,11.0,12.0,7,4.1,2.0,0,1,1096,57.0,2,2000,1,125.2,37.6,475,14,1,0,0,0,1,0,0,1200.0
34,2010102446,2,6,2016/05/05,5709,43,6,11.0,12.0,3,6.8,4.0,0,0,1096,57.0,2,1600,3,100.3,37.8,461,-11,0,0,0,0,1,0,0,300.0
35,2010102446,2,6,2016/01/27,5607,45,6,11.0,13.0,1,2.1,2.0,0,1,1096,57.0,2,2100,4,134.1,37.2,472,-1,0,0,0,0,1,0,0,2100.0
8,2010110078,3,6,2016/11/03,5893,45,6,11.0,14.0,9,2.4,2.0,1,1,666,57.0,2,2100,2,135.3,38.6,504,-6,0,0,0,0,1,0,0,8000.0
9,2010110078,3,6,2016/09/28,5856,43,5,11.0,13.0,10,1.8,1.0,1,1,666,56.0,2,1800,2,112.0,37.0,510,4,0,0,0,0,0,1,1,3200.0
10,2010110078,3,6,2016/04/16,5689,9,6,11.0,16.0,9,1.8,1.0,1,1,666,57.0,2,1800,4,109.9,36.8,506,4,0,0,0,0,0,0,0,3656.7
11,2010110078,3,6,2016/03/17,5659,48,6,10.0,12.0,2,1.4,1.0,1,1,666,55.0,2,1900,4,121.2,38.2,502,-6,0,0,0,0,0,0,0,2100.0
12,2010110078,3,5,2015/10/03,5490,9,6,11.0,12.0,2,5.5,3.0,1,1,666,55.0,2,2000,3,124.6,36.6,508,8,0,0,0,0,0,0,0,3546.2
21,2011104994,3,5,2016/11/06,5896,8,5,11.0,16.0,11,3.7,2.0,0,0,1018,58.0,2,1800,4,111.5,38.0,532,10,0,0,0,0,0,0,0,0.0
22,2011104994,3,5,2016/10/10,5869,35,5,11.0,13.0,8,5.1,3.0,0,0,1037,57.0,2,1600,3,94.6,36.1,522,-4,0,0,0,0,1,0,0,405.0
23,2011104994,3,5,2016/06/29,5764,44,5,11.0,12.0,1,4.5,3.0,0,0,1037,57.0,2,2000,1,126.7,39.3,526,2,1,0,0,0,1,0,0,0.0
24,2011104994,3,5,2016/05/21,5725,8,6,11.0,15.0,14,2.2,1.0,1,1,1037,58.0,2,1900,4,116.2,37.2,524,-2,0,0,0,0,0,0,0,3657.4
25,2011104994,3,5,2016/04/16,5689,9,6,11.0,16.0,16,5.3,3.0,0,1,1037,58.0,2,1800,4,110.0,37.4,526,2,0,0,0,0,0,0,0,1416.2
16,2012106056,3,4,2016/11/12,5902,5,6,11.0,16.0,3,13.7,6.0,0,1,1092,56.0,2,1600,2,94.2,34.2,484,0,0,0,0,0,0,0,0,958.3
17,2012106056,3,4,2016/10/10,5869,5,5,11.0,16.0,3,14.5,6.0,1,1,1092,56.0,2,1400,3,82.0,34.4,484,2,0,0,0,0,0,0,0,2234.3
18,2012106056,3,4,2016/07/10,5776,7,6,11.0,15.0,2,23.0,9.0,0,0,732,56.0,2,1400,3,82.6,35.8,482,-2,0,0,0,0,0,0,0,0.0
19,2012106056,3,4,2016/06/25,5760,5,5,11.0,16.0,13,6.0,3.0,1,1,5528,57.0,2,1400,3,83.1,34.6,484,-2,0,0,0,0,0,0,0,1855.7
20,2012106056,3,4,2016/06/11,5746,9,6,11.0,16.0,15,3.8,2.0,0,0,732,57.0,2,1400,4,82.9,36.0,486,2,0,0,0,0,0,0,0,270.0
19,2012110098,3,4,2016/11/06,5896,8,5,11.0,16.0,9,7.6,4.0,1,1,1154,56.0,2,1800,4,110.1,36.2,562,2,0,0,0,0,0,0,0,3856.7
20,2012110098,3,4,2016/10/23,5882,5,5,11.0,16.0,8,1.7,1.0,0,0,5386,57.5,2,2100,4,130.3,37.9,560,-2,0,0,0,0,0,0,0,0.0
21,2012110098,3,4,2016/10/01,5860,9,6,11.0,11.0,9,5.1,4.0,0,1,1018,57.5,2,2000,3,121.7,36.1,562,2,0,0,0,0,0,0,0,905.7
22,2012110098,3,4,2016/05/08,5712,5,6,10.0,15.0,8,1.9,1.0,1,1,5386,57.0,2,2100,4,130.4,38.3,560,-4,0,0,0,0,0,0,0,2235.7
23,2012110098,3,4,2016/03/12,5654,9,6,11.0,12.0,5,2.2,1.0,1,1,894,56.0,2,2000,4,124.3,36.2,564,6,0,0,0,0,0,0,0,2225.9
31,2012104314,2,4,2016/11/03,5893,45,6,11.0,14.0,13,8.2,4.0,0,0,5339,57.0,2,2100,2,135.8,38.9,438,-15,0,0,0,0,1,0,0,800.0
32,2012104314,3,4,2016/06/29,5764,44,5,11.0,12.0,2,3.1,1.0,0,1,5339,57.0,2,2000,1,124.2,36.5,453,6,1,0,0,0,1,0,0,2100.0
33,2012104314,3,4,2016/05/05,5709,43,6,11.0,12.0,9,2.8,2.0,0,0,5339,57.0,2,1600,3,100.2,37.5,447,-7,0,0,0,0,1,0,0,600.0
34,2012104314,3,4,2016/02/21,5632,5,6,11.0,16.0,7,2.4,1.0,0,1,5339,57.0,2,1600,2,94.2,34.7,454,2,0,0,0,0,1,0,0,3998.4
35,2012104314,3,3,2015/12/06,5555,7,5,11.0,16.0,1,3.8,3.0,0,1,5339,56.0,2,1800,4,110.6,36.7,452,0,0,0,0,0,1,0,0,3898.4
17,2012110091,3,4,2016/11/12,5902,5,6,11.0,16.0,9,2.5,1.0,0,0,5386,59.0,2,1600,2,94.8,35.9,526,1,0,0,0,0,0,0,0,0.0
18,2012110091,3,4,2016/09/28,5856,43,5,11.0,13.0,5,3.2,3.0,0,1,5386,58.0,2,1800,2,112.0,37.1,525,15,0,0,0,0,0,1,1,1120.0
19,2012110091,3,4,2016/05/05,5709,43,6,11.0,12.0,11,2.4,1.0,0,0,5212,57.0,2,1600,3,101.2,38.7,510,-12,0,0,0,0,1,0,0,0.0
