,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
25,2010102446,2,7,2017/09/27,6227,43,5,11.0,11,2,4.0,3.0,0,1,1096,58.0,2,1800,3,112.9,37.2,475,2,0,0,0,0,0,1,1,1120.0
26,2010102446,2,7,2017/06/28,6135,44,5,11.0,16,15,5.6,3.0,0,0,1096,57.0,2,2000,2,125.4,38.3,473,-1,1,0,0,0,1,0,0,600.0
27,2010102446,2,7,2017/02/19,6002,5,6,11.0,16,1,13.6,7.0,0,0,641,57.0,2,1600,4,95.7,35.8,474,-1,0,0,0,0,1,0,0,0.0
28,2010102446,2,7,2017/02/01,5984,45,6,11.0,12,12,1.6,1.0,0,1,1096,57.0,2,2100,4,135.2,38.2,475,0,0,0,0,0,1,0,0,2100.0
29,2010102446,2,6,2016/12/29,5950,44,6,10.0,14,14,4.0,2.0,0,1,1096,57.0,2,2000,2,126.1,36.4,475,1,1,0,0,0,1,0,0,1600.0
24,2013104055,3,4,2017/09/27,6227,43,5,11.0,11,10,2.3,1.0,0,1,1014,58.0,2,1800,3,113.0,37.3,503,-1,0,0,0,0,0,1,1,640.0
25,2013104055,3,4,2017/06/28,6135,44,5,11.0,16,3,8.2,6.0,1,1,1014,57.0,2,2000,2,124.4,36.5,504,0,1,0,0,0,1,0,0,6000.0
26,2013104055,3,4,2017/05/20,6096,8,6,11.0,16,16,8.4,4.0,0,0,1014,58.0,2,1900,4,116.5,38.8,504,2,0,0,0,0,0,0,0,360.0
27,2013104055,3,4,2017/03/30,6044,48,6,11.0,9,5,4.5,3.0,1,1,1014,58.0,2,1900,4,122.5,40.5,502,4,0,0,0,0,0,0,0,2100.0
28,2013104055,3,4,2017/02/19,6002,5,6,11.0,16,15,44.1,11.0,0,0,732,57.0,2,1600,4,95.6,36.3,498,7,0,0,0,0,1,0,0,0.0
21,2012101502,3,5,2017/09/30,6230,9,6,11.0,16,12,5.0,2.0,0,0,1126,57.5,2,2000,4,124.7,36.9,468,5,0,0,0,0,0,0,0,0.0
22,2012101502,3,5,2017/07/17,6155,35,5,9.0,14,2,2.3,1.0,1,1,1126,54.0,2,2000,3,122.1,36.3,463,-5,0,0,0,0,0,0,0,2300.0
23,2012101502,3,5,2017/05/07,6083,5,5,10.0,16,2,4.0,1.0,1,1,1126,56.5,2,2100,4,130.3,36.0,468,0,0,0,0,0,0,0,0,2235.0
24,2012101502,3,5,2017/04/15,6060,9,6,11.0,16,3,4.2,2.0,0,0,660,56.0,2,1800,4,110.6,36.0,468,3,0,0,0,0,0,0,0,0.0
25,2012101502,3,5,2017/02/01,5984,45,6,11.0,12,7,6.0,3.0,0,0,660,57.0,2,2100,4,135.5,38.9,465,-3,0,0,0,0,1,0,0,600.0
5,2010110078,3,7,2017/06/28,6135,44,5,11.0,16,2,2.6,1.0,0,1,666,57.0,2,2000,2,125.3,38.4,511,0,1,0,0,0,1,0,0,1200.0
6,2010110078,3,6,2016/12/29,5950,44,6,10.0,14,8,1.6,1.0,0,1,666,57.0,2,2000,2,126.1,36.5,511,-3,1,0,0,0,1,0,0,2800.0
7,2010110078,3,6,2016/12/04,5925,7,5,11.0,15,2,2.2,1.0,0,1,666,57.0,2,1800,4,110.1,37.0,514,10,0,0,0,0,1,0,0,3992.4
8,2010110078,3,6,2016/11/03,5893,45,6,11.0,14,9,2.4,2.0,1,1,666,57.0,2,2100,2,135.3,38.6,504,-6,0,0,0,0,1,0,0,8000.0
9,2010110078,3,6,2016/09/28,5856,43,5,11.0,13,10,1.8,1.0,1,1,666,56.0,2,1800,2,112.0,37.0,510,4,0,0,0,0,0,1,1,3200.0
31,2013106079,3,4,2017/05/20,6096,8,6,11.0,16,15,4.8,2.0,0,0,5339,58.0,2,1900,4,117.7,38.6,472,8,0,0,0,0,0,0,0,0.0
32,2013106079,3,4,2017/04/15,6060,9,6,11.0,16,6,2.3,1.0,0,0,5339,58.0,2,1800,4,110.5,36.4,464,-6,0,0,0,0,0,0,0,0.0
33,2013106079,3,4,2017/01/22,5974,7,5,11.0,16,8,2.6,1.0,1,1,660,55.0,2,1800,4,113.2,36.7,470,0,0,0,0,0,0,1,1,5617.6
34,2013106079,3,3,2016/12/24,5945,6,6,11.0,16,9,1.5,1.0,1,1,5386,56.0,2,1800,3,113.3,38.4,470,-4,0,0,0,0,0,0,0,2236.4
35,2013106079,3,3,2016/11/06,5896,8,5,11.0,16,6,3.6,1.0,0,1,1088,55.0,2,1800,4,110.1,36.1,474,6,0,0,0,0,0,0,0,1516.2
21,2012104367,3,5,2017/06/28,6135,44,5,11.0,16,7,10.8,7.0,0,0,5339,57.0,2,2000,2,126.1,39.3,485,-7,1,0,0,0,1,0,0,0.0
22,2012104367,3,5,2017/03/30,6044,48,6,11.0,9,8,3.0,2.0,0,0,5339,59.0,2,1900,4,124.8,42.0,492,7,0,0,0,0,0,0,0,105.0
